page_id,file_id,file_name,file_number,legal_xlm_roberta-0b561,legal_swiss_roberta-0b561,bloomz-7b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
1ba4ff19-7294-4d9d-a21c-1960e10a40b1,961996,CH_BGer_001_1C-449-2019_2020-06-08,1C_449/2019,,,  la Suisse,,,,
1ba4ff19-7294-4d9d-a21c-1960e10a40b1,961996,CH_BGer_001_1C-449-2019_2020-06-08,1C_449/2019,,,  la Suisse,,,,
1ba4ff19-7294-4d9d-a21c-1960e10a40b1,961996,CH_BGer_001_1C-449-2019_2020-06-08,1C_449/2019,,,  la Suisse,,,,
1ba4ff19-7294-4d9d-a21c-1960e10a40b1,961996,CH_BGer_001_1C-449-2019_2020-06-08,1C_449/2019,,,  la Suisse,,,,
058a45ab-dab9-4ed4-b676-54b4f6c425fc,1037350,CH_BGer_005_5D-152-2019_2019-08-14,5D_152/2019,,,,,,, Firma Bank
058a45ab-dab9-4ed4-b676-54b4f6c425fc,1037350,CH_BGer_005_5D-152-2019_2019-08-14,5D_152/2019,,,,,,, Firma Bank
058a45ab-dab9-4ed4-b676-54b4f6c425fc,1037350,CH_BGer_005_5D-152-2019_2019-08-14,5D_152/2019,,,,,,, Firma Bank
814dad54-acfe-40d8-a45d-ebf9b9d7ebf1,951104,CH_BGer_011_6B-176-2019_2019-09-13,6B_176/2019,,,  denys,,,,
95ac2a9f-e793-4061-aa45-b18f5abd8104,1006112,CH_BGer_002_2C-501-2020_2021-03-15,2C_501/2020,,,  la Suisse,,,,
6dca64c5-d9a8-4375-8239-89cae6d02285,975558,CH_BGer_001_1C-464-2019_2019-12-05,1C_464/2019,,,  la Suisse,,,,
310a8197-5793-42f7-ada8-e9c6d149dd00,1054801,CH_BGer_011_6B-1228-2019_2019-12-10,6B_1228/2019,,,  la Suisse,,,,
3f3c6dae-8a51-4c68-a9ee-8de54a6429a4,981301,CH_BGer_002_2C-652-2021_2021-09-03,2C_652/2021, aa b c,,,,,,
3f3c6dae-8a51-4c68-a9ee-8de54a6429a4,981301,CH_BGer_002_2C-652-2021_2021-09-03,2C_652/2021, aa b c,,,,,,
2ed2f6e4-fccd-4c19-994d-da42c658573f,953102,CH_BGer_006_6B-776-2019_2019-11-20,6B_776/2019,,,,, Immobilien,,
310a8197-5793-42f7-ada8-e9c6d149dd00,1054801,CH_BGer_011_6B-1228-2019_2019-12-10,6B_1228/2019,,,  la Suisse,,,,
03999c0c-0826-4aa5-a7ae-39fea9ada6b7,1042674,CH_BGer_008_8C-285-2019_2019-05-16,8C_285/2019,,,,,,, BAT Comune
03999c0c-0826-4aa5-a7ae-39fea9ada6b7,1042674,CH_BGer_008_8C-285-2019_2019-05-16,8C_285/2019,,,,,,, BAT Comune
6d1cd1b4-26c7-4c9a-8c03-171e92e8ecb5,1112068,CH_BGer_006_6B-1483-2020_2021-09-15,6B_1483/2020,,,  la Suisse,,,,
5d3094c0-244c-48cd-abb7-8939d3c40c1e,975017,CH_BGer_001_1C-405-2019_2020-09-30,1C_405/2019,,,  Katharina,,,,
310a8197-5793-42f7-ada8-e9c6d149dd00,1054801,CH_BGer_011_6B-1228-2019_2019-12-10,6B_1228/2019,,,  la Suisse,,,,
3caf3f06-7ac7-485a-914a-d618583d1ca2,954021,CH_BGer_005_5A-476-2018_2019-01-23,5A_476/2018,,,,,,, Müller A R
3caf3f06-7ac7-485a-914a-d618583d1ca2,954021,CH_BGer_005_5A-476-2018_2019-01-23,5A_476/2018,,,,,,, Müller A R
310a8197-5793-42f7-ada8-e9c6d149dd00,1054801,CH_BGer_011_6B-1228-2019_2019-12-10,6B_1228/2019,,,  la Suisse,,,,
70f47b58-ab78-4100-85ca-bf731aa5e9c7,1098207,CH_BGer_001_1C-564-2020_2022-02-24,1C_564/2020,,,,,,, Volkswagen
2ed2f6e4-fccd-4c19-994d-da42c658573f,953102,CH_BGer_006_6B-776-2019_2019-11-20,6B_776/2019,,,,, Immobilien,,
630a0588-0f86-4d3c-bb1d-096e3ba4eca5,998189,CH_BGer_001_1C-203-2020_2020-11-26,1C_203/2020,,,  la Suisse,,,,
382eddd3-cf1c-4239-bff9-9438f7dfa4c3,1063213,CH_BGer_011_6B-1183-2019_2019-10-30,6B_1183/2019,,,,,,, Müller A R
7b93d3ab-1144-48f5-a924-ac009116bd59,954584,CH_BGer_008_8C-876-2018_2019-01-15,8C_876/2018, gmbh sa,,, sa,,,
54331fd2-0b6e-4eb9-b1c9-d20ce08ab6d7,1048176,CH_BGer_001_1C-579-2020_2020-11-02,1C_579/2020,,,,,,, Immobilien
3d1c6f48-1cf0-4acb-bcb0-4e43fe05f4b0,996698,CH_BGer_999_13Y-2-2021_2021-06-25,13Y_2/2021,,,  Erst,,,,
3d24865b-ad79-4db0-af17-c257253a4d3f,1025391,CH_BGer_006_6B-1045-2019_2019-10-18,6B_1045/2019,,,  Yvan,,,, Kiss
02f692a5-1ec8-46bb-a123-fb5ffbeea37f,1055292,CH_BGer_004_4A-319-2019_2020-03-17,4A_319/2019,,,,, D S,,
331f4bd4-6d7f-4703-8fd6-b5b6c44570db,1086446,CH_BGer_011_6B-982-2018_2019-02-06,6B_982/2018,, a b,,,,,
02f692a5-1ec8-46bb-a123-fb5ffbeea37f,1055292,CH_BGer_004_4A-319-2019_2020-03-17,4A_319/2019,,,,, D S,,
02f692a5-1ec8-46bb-a123-fb5ffbeea37f,1055292,CH_BGer_004_4A-319-2019_2020-03-17,4A_319/2019,,,,, D S,,
3d24865b-ad79-4db0-af17-c257253a4d3f,1025391,CH_BGer_006_6B-1045-2019_2019-10-18,6B_1045/2019,,,  Yvan,,,, Kiss
3d1c6f48-1cf0-4acb-bcb0-4e43fe05f4b0,996698,CH_BGer_999_13Y-2-2021_2021-06-25,13Y_2/2021,,,  Erst,,,,
3d1c6f48-1cf0-4acb-bcb0-4e43fe05f4b0,996698,CH_BGer_999_13Y-2-2021_2021-06-25,13Y_2/2021,,,  Erst,,,,
3d1c6f48-1cf0-4acb-bcb0-4e43fe05f4b0,996698,CH_BGer_999_13Y-2-2021_2021-06-25,13Y_2/2021,,,  Erst,,,,
0194a6f8-b1b8-4601-9090-b35098e22071,1062832,CH_BGer_006_6B-615-2021_2021-07-02,6B_615/2021,,,,, Genève,, BAT
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
5644a1e5-77b1-4a56-8b58-00f62ba65ea9,1109280,CH_BGer_009_9C-129-2021_2021-04-22,9C_129/2021,,,  la Suisse,,,,
382eddd3-cf1c-4239-bff9-9438f7dfa4c3,1063213,CH_BGer_011_6B-1183-2019_2019-10-30,6B_1183/2019,,,,,,, Müller A R
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
0ab5adae-5dde-4800-b252-8c9e3fb8f26e,1030937,CH_BGer_011_6B-670-2020_2020-12-14,6B_670/2020,,,  Max  Maxi,,,,
331f4bd4-6d7f-4703-8fd6-b5b6c44570db,1086446,CH_BGer_011_6B-982-2018_2019-02-06,6B_982/2018,, a b,,,,,
331f4bd4-6d7f-4703-8fd6-b5b6c44570db,1086446,CH_BGer_011_6B-982-2018_2019-02-06,6B_982/2018,, a b,,,,,
331f4bd4-6d7f-4703-8fd6-b5b6c44570db,1086446,CH_BGer_011_6B-982-2018_2019-02-06,6B_982/2018,, a b,,,,,
03999c0c-0826-4aa5-a7ae-39fea9ada6b7,1042674,CH_BGer_008_8C-285-2019_2019-05-16,8C_285/2019,,,,,,, BAT Comune
6e16184b-cce8-4d6b-b844-61ca377ddf64,1064766,CH_BGer_004_4A-75-2020_2020-04-27,4A_75/2020, aa,,,, Steiner,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
5b34f65c-90bc-4123-9243-bcdf8da45141,1063401,CH_BGer_005_5D-122-2021_2021-07-02,5D_122/2021,,,,,,, AG Zürich
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
340fbef9-89ee-4e71-8504-29c95e900e4d,1078540,CH_BGer_009_9C-266-2021_2021-07-28,9C_266/2021,,,  Nym,,,,
6fb6740d-baf7-4c2b-9b38-25a5e6a086e8,1063421,CH_BGer_001_1B-268-2021_2021-06-29,1B_268/2021,,,,,,, Post POST
358b5141-2f9f-47a5-a27f-51b139fbbb42,1009188,CH_BGer_006_6B-704-2020_2020-07-02,6B_704/2020,,,  denys,, AG,,
340fbef9-89ee-4e71-8504-29c95e900e4d,1078540,CH_BGer_009_9C-266-2021_2021-07-28,9C_266/2021,,,  Nym,,,,
340fbef9-89ee-4e71-8504-29c95e900e4d,1078540,CH_BGer_009_9C-266-2021_2021-07-28,9C_266/2021,,,  Nym,,,,
91dc9968-2a58-4af9-89e0-e1dc7242308a,960142,CH_BGer_008_8C-328-2021_2021-08-30,8C_328/2021, aa,,,,,,
927f2c23-8c2c-471c-a478-cdc48ef544fc,977771,CH_BGer_002_2C-748-2021_2021-10-18,2C_748/2021, aa,,,,,,
05050624-35bd-4318-b971-7b1b98e789fe,1058064,CH_BGer_011_6B-48-2020_2020-05-26,6B_48/2020,,,,, B M,,  Frau
63cc1663-2f3b-4323-b0e9-ab1e8c88bb43,1090091,CH_BGer_008_8C-26-2020_2020-03-04,8C_26/2020,,,  prs  prS,,,,
948a197a-a6f9-48fd-ad4c-aa76a494874b,986985,CH_BGer_005_5A-918-2019_2019-11-20,5A_918/2019,,,,,,, en Person
63d12f5f-9b39-42c0-8777-c8193fdbd6f8,1042369,CH_BGer_011_6B-694-2019_2019-07-11,6B_694/2019,,,, geneve, AG,,
4d03952d-56c9-40be-862d-2b3e9d85f51d,961928,CH_BGer_002_2C-251-2020_2020-11-10,2C_251/2020,,,,, EMS,,  Kiss
16787a7b-bd8c-4350-a4af-cdfc000b93e1,997715,CH_BGer_005_5A-769-2021_2021-10-04,5A_769/2021, gmbh,,,,,, Bank
16787a7b-bd8c-4350-a4af-cdfc000b93e1,997715,CH_BGer_005_5A-769-2021_2021-10-04,5A_769/2021, gmbh,,,,,, Bank
0297b6b9-66b8-4bab-a6ed-f0fd551059a8,1017079,CH_BGer_001_1B-468-2019_2019-10-09,1B_468/2019,, ax,,, C A SA,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
340fbef9-89ee-4e71-8504-29c95e900e4d,1078540,CH_BGer_009_9C-266-2021_2021-07-28,9C_266/2021,,,  Nym,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0297b6b9-66b8-4bab-a6ed-f0fd551059a8,1017079,CH_BGer_001_1B-468-2019_2019-10-09,1B_468/2019,, ax,,, C A SA,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
0368fb39-19cd-4d1e-b871-75e263c4e42c,983435,CH_BGer_006_6B-1279-2018_2019-03-26,6B_1279/2018, aa, aa,,,,,
8ecd99c0-4b4d-429d-bf9b-405be16f0e51,977340,CH_BGer_005_5A-654-2020_2020-09-02,5A_654/2020,, vater,, a d,,,
09b9f0b3-7323-4b51-8bd9-7ebe3da63d8a,986477,CH_BGer_001_1C-616-2020_2021-08-02,1C_616/2020,,,,, F M,, A Lei
243afcf7-3f15-4f17-9db9-8e72de73c3d4,1096762,CH_BGer_005_5A-669-2020_2021-03-25,5A_669/2020, aa,,,, Halter,,
358b5141-2f9f-47a5-a27f-51b139fbbb42,1009188,CH_BGer_006_6B-704-2020_2020-07-02,6B_704/2020,,,  denys,, AG,,
243afcf7-3f15-4f17-9db9-8e72de73c3d4,1096762,CH_BGer_005_5A-669-2020_2021-03-25,5A_669/2020, aa,,,, Halter,,
0ba38446-6968-4f20-82b6-8f7acdead08c,1105768,CH_BGer_011_6B-142-2021_2021-02-18,6B_142/2021,, aa,  denys,,,,
243d4bca-c2df-4e43-8503-1de12fddb626,983258,CH_BGer_005_5A-913-2019_2019-11-20,5A_913/2019,,,,,,, de Genève
243d4bca-c2df-4e43-8503-1de12fddb626,983258,CH_BGer_005_5A-913-2019_2019-11-20,5A_913/2019,,,,,,, de Genève
01f73baf-1273-411e-90ad-2b7142dac1bc,1000024,CH_BGer_006_6B-928-2019_2019-12-16,6B_928/2019,,,,,,, Banca BAT
01f73baf-1273-411e-90ad-2b7142dac1bc,1000024,CH_BGer_006_6B-928-2019_2019-12-16,6B_928/2019,,,,,,, Banca BAT
01f73baf-1273-411e-90ad-2b7142dac1bc,1000024,CH_BGer_006_6B-928-2019_2019-12-16,6B_928/2019,,,,,,, Banca BAT
59a8a851-d990-4c59-bcd2-46ceedb19064,1038592,CH_BGer_001_1C-630-2019_2020-03-30,1C_630/2019, aa,,,,,,
842edc67-3e45-4919-a96d-634045c844c6,1101661,CH_BGer_006_6B-448-2020_2020-07-22,6B_448/2020, gmbh,,, gmbh,,,
3d30f91f-ec1e-4bc2-a482-1aed08ef064f,1037481,CH_BGer_005_5A-708-2020_2021-01-22,5A_708/2020,, a b,  Erst,,,,
5717d903-8901-4d74-901a-bb0c0c76c7bd,985965,CH_BGer_004_4A-269-2021_2021-06-01,4A_269/2021, aa ax,,,, S A,,
455e4fa8-2039-4ce8-b7ce-4e616b119079,1113794,CH_BGer_009_9C-838-2018_2019-02-14,9C_838/2018,,,,,,, Flughafen
455e4fa8-2039-4ce8-b7ce-4e616b119079,1113794,CH_BGer_009_9C-838-2018_2019-02-14,9C_838/2018,,,,,,, Flughafen
777f79be-cb82-4617-8add-993c642e8cd6,986393,CH_BGer_009_9C-485-2020_2021-10-26,9C_485/2020,, c b,  mask,,,,
2d4d4cc6-56a0-49f8-8bf3-6337c2e7141d,1109598,CH_BGer_006_6B-396-2019_2019-04-05,6B_396/2019, aa,,  denys,,,,
2d4d4cc6-56a0-49f8-8bf3-6337c2e7141d,1109598,CH_BGer_006_6B-396-2019_2019-04-05,6B_396/2019, aa,,  denys,,,,
2908f26a-cded-41d6-959f-73aaac2ebcfe,1008905,CH_BGer_005_5D-148-2021_2021-08-25,5D_148/2021,,,,,,, de Genève
2908f26a-cded-41d6-959f-73aaac2ebcfe,1008905,CH_BGer_005_5D-148-2021_2021-08-25,5D_148/2021,,,,,,, de Genève
2d4d4cc6-56a0-49f8-8bf3-6337c2e7141d,1109598,CH_BGer_006_6B-396-2019_2019-04-05,6B_396/2019, aa,,  denys,,,,
042d93f0-3c7e-4c0e-8ae1-83abccd845ec,1099232,CH_BGer_008_8C-617-2020_2021-08-02,8C_617/2020,,,,,,, en Person
2d4d4cc6-56a0-49f8-8bf3-6337c2e7141d,1109598,CH_BGer_006_6B-396-2019_2019-04-05,6B_396/2019, aa,,  denys,,,,
042d93f0-3c7e-4c0e-8ae1-83abccd845ec,1099232,CH_BGer_008_8C-617-2020_2021-08-02,8C_617/2020,,,,,,, en Person
042d93f0-3c7e-4c0e-8ae1-83abccd845ec,1099232,CH_BGer_008_8C-617-2020_2021-08-02,8C_617/2020,,,,,,, en Person
7cc7454e-5d45-48a1-b7eb-5a9f1f504834,1008439,CH_BGer_004_4A-89-2020_2020-05-26,4A_89/2020,,,,,,, Uber Audi
3a207973-311d-4e64-b194-6bc53299ad99,962030,CH_BGer_009_9C-600-2019_2020-08-18,9C_600/2019, sa ra,,, b c,,,
7d62982f-99bd-48ae-bc72-d6a8570f8a21,1020667,CH_BGer_008_8C-344-2019_2019-11-15,8C_344/2019,,,  UCC,,,,
7d7e603b-0760-4df9-b342-9bbfb6719379,987396,CH_BGer_006_6B-1086-2021_2021-10-22,6B_1086/2021, aa ax,,,,,,
3a207973-311d-4e64-b194-6bc53299ad99,962030,CH_BGer_009_9C-600-2019_2020-08-18,9C_600/2019, sa ra,,, b c,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
3d30f91f-ec1e-4bc2-a482-1aed08ef064f,1037481,CH_BGer_005_5A-708-2020_2021-01-22,5A_708/2020,, a b,  Erst,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
048c893b-2070-4879-8efc-ab56627498d7,984263,CH_BGer_008_8C-518-2019_2020-02-19,8C_518/2019,,,  sol,,,,
3d30f91f-ec1e-4bc2-a482-1aed08ef064f,1037481,CH_BGer_005_5A-708-2020_2021-01-22,5A_708/2020,, a b,  Erst,,,,
3d30f91f-ec1e-4bc2-a482-1aed08ef064f,1037481,CH_BGer_005_5A-708-2020_2021-01-22,5A_708/2020,, a b,  Erst,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0567e0c0-4fa1-481d-bbfb-b2f29f053304,1001334,CH_BGer_006_6B-927-2020_2020-10-29,6B_927/2020,,,,,,, de Marie
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
41c933ba-f427-4602-93d0-526426045655,1047724,CH_BGer_008_8C-400-2020_2021-04-14,8C_400/2020,,,  vertigo,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0734d137-d5e9-4c12-9e18-c51e469c0166,1049901,CH_BGer_006_6B-497-2020_2020-11-03,6B_497/2020,,,,, Andrea A,,
055b153d-254c-4bf0-ac34-c59301f0510e,1076876,CH_BGer_004_4A-608-2021_2022-03-08,4A_608/2021,,,,,,, Richter 
0734d137-d5e9-4c12-9e18-c51e469c0166,1049901,CH_BGer_006_6B-497-2020_2020-11-03,6B_497/2020,,,,, Andrea A,,
0734d137-d5e9-4c12-9e18-c51e469c0166,1049901,CH_BGer_006_6B-497-2020_2020-11-03,6B_497/2020,,,,, Andrea A,,
0567e0c0-4fa1-481d-bbfb-b2f29f053304,1001334,CH_BGer_006_6B-927-2020_2020-10-29,6B_927/2020,,,,,,, de Marie
33459dc5-c793-4d4c-b44f-e6df6314e896,999389,CH_BGer_006_6B-613-2019_2019-08-22,6B_613/2019,,,  den den,,,,
41c933ba-f427-4602-93d0-526426045655,1047724,CH_BGer_008_8C-400-2020_2021-04-14,8C_400/2020,,,  vertigo,,,,
4544d49b-fc17-45f5-b64c-de745ab9dcd7,1041246,CH_BGer_008_8F-4-2021_2021-09-09,8F_4/2021,,,,, Schurter,,
33459dc5-c793-4d4c-b44f-e6df6314e896,999389,CH_BGer_006_6B-613-2019_2019-08-22,6B_613/2019,,,  den den,,,,
366af19e-c8d0-4fce-8fa5-29b38fe832cc,1091634,CH_BGer_002_2C-102-2020_2021-12-22,2C_102/2020,,,, comunale,,,
366af19e-c8d0-4fce-8fa5-29b38fe832cc,1091634,CH_BGer_002_2C-102-2020_2021-12-22,2C_102/2020,,,, comunale,,,
3678f36f-4080-4744-844e-3ae2d8dcdca9,1069955,CH_BGer_005_5D-59-2019_2019-03-19,5D_59/2019,,,,,,, publique
3678f36f-4080-4744-844e-3ae2d8dcdca9,1069955,CH_BGer_005_5D-59-2019_2019-03-19,5D_59/2019,,,,,,, publique
2ee583d3-cfad-4b26-94b3-477ded675990,1092342,CH_BGer_002_2C-245-2020_2020-07-10,2C_245/2020,,,, schenker,,,
4544d49b-fc17-45f5-b64c-de745ab9dcd7,1041246,CH_BGer_008_8F-4-2021_2021-09-09,8F_4/2021,,,,, Schurter,,
055b153d-254c-4bf0-ac34-c59301f0510e,1076876,CH_BGer_004_4A-608-2021_2022-03-08,4A_608/2021,,,,,,, Richter 
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
0567e0c0-4fa1-481d-bbfb-b2f29f053304,1001334,CH_BGer_006_6B-927-2020_2020-10-29,6B_927/2020,,,,,,, de Marie
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
33459dc5-c793-4d4c-b44f-e6df6314e896,999389,CH_BGer_006_6B-613-2019_2019-08-22,6B_613/2019,,,  den den,,,,
0a14fdaa-3b52-4502-90be-97ed1d7f835f,1009538,CH_BGer_002_2C-624-2019_2019-10-28,2C_624/2019,,,  persona,,,,
055b153d-254c-4bf0-ac34-c59301f0510e,1076876,CH_BGer_004_4A-608-2021_2022-03-08,4A_608/2021,,,,,,, Richter 
41c933ba-f427-4602-93d0-526426045655,1047724,CH_BGer_008_8C-400-2020_2021-04-14,8C_400/2020,,,  vertigo,,,,
33412764-c55a-452f-b0ea-b0962f172261,1027614,CH_BGer_005_5A-1054-2018_2019-01-23,5A_1054/2018,,,,,,, Monsieur
183b8ae6-f431-4b0d-9838-026d86ec7df1,1085864,CH_BGer_008_8C-512-2021_2021-09-14,8C_512/2021,,,  Praktis,,,,
183b8ae6-f431-4b0d-9838-026d86ec7df1,1085864,CH_BGer_008_8C-512-2021_2021-09-14,8C_512/2021,,,  Praktis,,,,
4cfc760f-621c-42f3-ae10-e98a01241424,1018922,CH_BGer_009_9C-584-2020_2021-08-31,9C_584/2020, aa,,,,,, Roche
4cfc760f-621c-42f3-ae10-e98a01241424,1018922,CH_BGer_009_9C-584-2020_2021-08-31,9C_584/2020, aa,,,,,, Roche
324ddb13-41e5-4b06-a116-cc2bedc6603c,1064416,CH_BGer_001_1C-410-2020_2020-07-16,1C_410/2020,,,,,,, publique
29484e35-e335-49c7-ae1b-c53a32e096ca,1079756,CH_BGer_008_8C-16-2021_2021-02-03,8C_16/2021,,,,,,, Bau Haus
442bbc0c-99d3-4978-b0bf-345d858ced44,1007021,CH_BGer_006_6B-204-2022_2022-02-17,6B_204/2022,,,,,,, Roche CS
442bbc0c-99d3-4978-b0bf-345d858ced44,1007021,CH_BGer_006_6B-204-2022_2022-02-17,6B_204/2022,,,,,,, Roche CS
44541648-f691-48ad-b1c7-7714d06217ce,1086185,CH_BGer_002_2C-197-2019_2019-02-25,2C_197/2019,,,,, Helvetia,,
44541648-f691-48ad-b1c7-7714d06217ce,1086185,CH_BGer_002_2C-197-2019_2019-02-25,2C_197/2019,,,,, Helvetia,,
0dbe1917-19b8-401f-a9a0-82d34ef3e0f8,1038699,CH_BGer_008_8C-453-2019_2020-02-03,8C_453/2019,,,,,,, de Marie
0dbe1917-19b8-401f-a9a0-82d34ef3e0f8,1038699,CH_BGer_008_8C-453-2019_2020-02-03,8C_453/2019,,,,,,, de Marie
0dbe1917-19b8-401f-a9a0-82d34ef3e0f8,1038699,CH_BGer_008_8C-453-2019_2020-02-03,8C_453/2019,,,,,,, de Marie
2cef8813-80f8-425d-b285-9f954022a82d,1045202,CH_BGer_002_2C-744-2019_2020-08-20,2C_744/2019,,,,,,, Richter 
4897f290-af75-4827-8f96-1cb248e9aa2f,1031327,CH_BGer_004_4A-45-2020_2020-09-03,4A_45/2020,,,,, Maillard,,
4cbc9824-4e78-476d-962d-1a8298de0230,1034056,CH_BGer_011_6B-938-2019_2019-11-18,6B_938/2019,,,,,,, Richter 
4cbc9824-4e78-476d-962d-1a8298de0230,1034056,CH_BGer_011_6B-938-2019_2019-11-18,6B_938/2019,,,,,,, Richter 
2cef8813-80f8-425d-b285-9f954022a82d,1045202,CH_BGer_002_2C-744-2019_2020-08-20,2C_744/2019,,,,,,, Richter 
