page_id,file_id,file_name,file_number,legal_xlm_roberta-0b279,legal_xlm_roberta-0b561,legal_swiss_roberta-0b279,legal_swiss_roberta-0b561,bloomz-7b1,bloomz-1b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
90043412-503c-407e-a91e-57bcd94369a1,1108233,CH_BGer_005_5F-24-2021_2022-01-20,5F_24/2021,,,,,  person,,,,,
901901f9-ae06-4bfe-9f3c-54a760ad31d6,972284,CH_BGer_006_6B-424-2022_2022-04-11,6B_424/2022,,,,,  person,,,,,
904dceee-d43e-4b8c-bce6-03f162069093,1001411,CH_BGer_002_2D-45-2020_2021-06-10,2D_45/2020,,,,,  person,,,,,
90633738-aaaa-4f72-a6f2-489d086ff30d,966273,CH_BGer_004_4A-485-2021_2022-01-11,4A_485/2021,,,,,  person,,,,,
168b1a42-16e7-4ecf-ab15-ca1c94275266,1081759,CH_BGer_011_6B-1111-2019_2019-11-25,6B_1111/2019,,,,,  person,,,,,
168b1a42-16e7-4ecf-ab15-ca1c94275266,1081759,CH_BGer_011_6B-1111-2019_2019-11-25,6B_1111/2019,,,,,  person,,,,,
9070aefd-d397-4686-8729-adac41e7f63a,1090191,CH_BGer_008_8C-402-2019_2020-01-14,8C_402/2019,,,,,  person,,,,,
9099e3d9-59ba-44d4-9226-b35068744535,952883,CH_BGer_001_1C-396-2018_2019-04-12,1C_396/2018,,,,,  person,,,,,
1695603f-61c8-448c-bed6-f9414237722a,1030927,CH_BGer_008_8C-184-2019_2019-07-22,8C_184/2019,,,,,  person,,,,,
1695603f-61c8-448c-bed6-f9414237722a,1030927,CH_BGer_008_8C-184-2019_2019-07-22,8C_184/2019,,,,,  person,,,,,
90d52fe3-ff73-4f03-ab29-eab8c8a49796,1107907,CH_BGer_008_8C-680-2018_2019-01-11,8C_680/2018,,,,,  person,,,,,
16ab163a-04c9-4cd3-9cc5-4ebc240c6710,979928,CH_BGer_008_8C-321-2019_2019-09-24,8C_321/2019,,,,,  person,,,,,
209a7fab-ada0-4723-9ee9-1c09e9bbcf0e,977581,CH_BGer_001_1B-15-2019_2019-03-12,1B_15/2019,,,,,  person,,,,,
8c763081-8450-498e-9041-947740ac9e5b,972088,CH_BGer_005_5A-491-2020_2021-05-19,5A_491/2020,,,,,  person,,,,,
0eb45839-ac91-4604-b434-4ea14d97e610,1040108,CH_BGer_008_8C-111-2019_2019-06-14,8C_111/2019,,,,,  person,,,,,
1041d141-384e-4676-8699-af4f9f9b2519,952652,CH_BGer_001_1B-263-2021_2021-06-16,1B_263/2021,,,,,  person,,,,,
1041d141-384e-4676-8699-af4f9f9b2519,952652,CH_BGer_001_1B-263-2021_2021-06-16,1B_263/2021,,,,,  person,,,,,
1041d141-384e-4676-8699-af4f9f9b2519,952652,CH_BGer_001_1B-263-2021_2021-06-16,1B_263/2021,,,,,  person,,,,,
25ce3fef-bf75-4fc0-a3a0-e8e3ffa9829c,1072561,CH_BGer_009_9C-510-2020_2020-11-02,9C_510/2020,,,,,  person,,,,,
25ce3fef-bf75-4fc0-a3a0-e8e3ffa9829c,1072561,CH_BGer_009_9C-510-2020_2020-11-02,9C_510/2020,,,,,  person,,,,,
25ce3fef-bf75-4fc0-a3a0-e8e3ffa9829c,1072561,CH_BGer_009_9C-510-2020_2020-11-02,9C_510/2020,,,,,  person,,,,,
25b33957-f618-40e7-a654-1da540fc2ecc,956131,CH_BGer_008_8C-388-2019_2019-12-20,8C_388/2019,,,,,  person,,,,,
25b33957-f618-40e7-a654-1da540fc2ecc,956131,CH_BGer_008_8C-388-2019_2019-12-20,8C_388/2019,,,,,  person,,,,,
25b33957-f618-40e7-a654-1da540fc2ecc,956131,CH_BGer_008_8C-388-2019_2019-12-20,8C_388/2019,,,,,  person,,,,,
25b33957-f618-40e7-a654-1da540fc2ecc,956131,CH_BGer_008_8C-388-2019_2019-12-20,8C_388/2019,,,,,  person,,,,,
25b0aab8-5bc1-435f-8a7e-7a16c0f1655e,999274,CH_BGer_008_8C-736-2018_2019-08-29,8C_736/2018,,,,,  person,,,,,
25b0aab8-5bc1-435f-8a7e-7a16c0f1655e,999274,CH_BGer_008_8C-736-2018_2019-08-29,8C_736/2018,,,,,  person,,,,,
25b0aab8-5bc1-435f-8a7e-7a16c0f1655e,999274,CH_BGer_008_8C-736-2018_2019-08-29,8C_736/2018,,,,,  person,,,,,
25b0aab8-5bc1-435f-8a7e-7a16c0f1655e,999274,CH_BGer_008_8C-736-2018_2019-08-29,8C_736/2018,,,,,  person,,,,,
25a83dca-250e-43c6-a335-4f4743f41147,1008766,CH_BGer_001_1B-251-2020_2020-06-17,1B_251/2020,,,,,  person,,,,,
1049c8ea-d62d-4e66-8ece-ab80f60e081d,1056412,CH_BGer_008_8C-79-2019_2019-05-21,8C_79/2019,,,,,  person,,,,,
1049c8ea-d62d-4e66-8ece-ab80f60e081d,1056412,CH_BGer_008_8C-79-2019_2019-05-21,8C_79/2019,,,,,  person,,,,,
1049c8ea-d62d-4e66-8ece-ab80f60e081d,1056412,CH_BGer_008_8C-79-2019_2019-05-21,8C_79/2019,,,,,  person,,,,,
1049c8ea-d62d-4e66-8ece-ab80f60e081d,1056412,CH_BGer_008_8C-79-2019_2019-05-21,8C_79/2019,,,,,  person,,,,,
25a83dca-250e-43c6-a335-4f4743f41147,1008766,CH_BGer_001_1B-251-2020_2020-06-17,1B_251/2020,,,,,  person,,,,,
25a83dca-250e-43c6-a335-4f4743f41147,1008766,CH_BGer_001_1B-251-2020_2020-06-17,1B_251/2020,,,,,  person,,,,,
25a83dca-250e-43c6-a335-4f4743f41147,1008766,CH_BGer_001_1B-251-2020_2020-06-17,1B_251/2020,,,,,  person,,,,,
25a64ca3-6640-47e2-acef-af14e4b97c15,1095264,CH_BGer_001_1C-332-2019_2020-12-18,1C_332/2019,,,,,  person,,,,,
105ec80b-0f1d-473b-8f0b-626e5ed88bca,1015344,CH_BGer_006_6F-4-2019_2019-05-27,6F_4/2019,,,,,,  Dennys,,,,
105ec80b-0f1d-473b-8f0b-626e5ed88bca,1015344,CH_BGer_006_6F-4-2019_2019-05-27,6F_4/2019,,,,,,  Dennys,,,,
105ec80b-0f1d-473b-8f0b-626e5ed88bca,1015344,CH_BGer_006_6F-4-2019_2019-05-27,6F_4/2019,,,,,,  Dennys,,,,
105ec80b-0f1d-473b-8f0b-626e5ed88bca,1015344,CH_BGer_006_6F-4-2019_2019-05-27,6F_4/2019,,,,,,  Dennys,,,,
25a64ca3-6640-47e2-acef-af14e4b97c15,1095264,CH_BGer_001_1C-332-2019_2020-12-18,1C_332/2019,,,,,  person,,,,,
1041d141-384e-4676-8699-af4f9f9b2519,952652,CH_BGer_001_1B-263-2021_2021-06-16,1B_263/2021,,,,,  person,,,,,
103c32dc-3ccc-4a80-8cb5-da37bae3f2a9,1005903,CH_BGer_002_2C-384-2019_2019-11-18,2C_384/2019,,,,,  person,,,,,
25a64ca3-6640-47e2-acef-af14e4b97c15,1095264,CH_BGer_001_1C-332-2019_2020-12-18,1C_332/2019,,,,,  person,,,,,
103c32dc-3ccc-4a80-8cb5-da37bae3f2a9,1005903,CH_BGer_002_2C-384-2019_2019-11-18,2C_384/2019,,,,,  person,,,,,
84115b93-ac9b-42dc-9b0e-537dfa5df752,971673,CH_BGer_005_5F-24-2020_2020-11-23,5F_24/2020,,,,,,,,,, A a A B
843f7974-cba0-46b4-af76-aad2b2a90f9c,987439,CH_BGer_005_5D-102-2020_2021-06-29,5D_102/2020,,,,,  person,,,,,
8485f2e2-e0d4-4800-8b62-9dc3e119c17e,1037092,CH_BGer_001_1C-300-2020_2020-12-01,1C_300/2020,,,,,  person,,,,,
2630ecfc-699e-4ca4-a443-2c8a6a5a5879,1001518,CH_BGer_004_4A-423-2020_2020-10-22,4A_423/2020,,,,,  person,,,,,
84995ca1-fd30-4edc-bddf-fa0f3f3ccbb7,1069531,CH_BGer_001_1B-389-2019_2020-01-16,1B_389/2019,,,,,  person,,,,,
2630ecfc-699e-4ca4-a443-2c8a6a5a5879,1001518,CH_BGer_004_4A-423-2020_2020-10-22,4A_423/2020,,,,,  person,,,,,
849de746-ace3-49a1-91e4-ade4cc8ef4bb,1024363,CH_BGer_009_9C-240-2020_2020-12-11,9C_240/2020,,,,,  person,,,,,
25ea6c86-523f-4576-994b-9e0b562d6068,984043,CH_BGer_005_5A-581-2021_2021-07-16,5A_581/2021,,,,,,,, B b,, A B
25e6a55b-69fd-4686-972c-20fef115f00b,950562,CH_BGer_002_2D-5-2019_2021-02-26,2D_5/2019,,,,,  person,,,,,
25e6a55b-69fd-4686-972c-20fef115f00b,950562,CH_BGer_002_2D-5-2019_2021-02-26,2D_5/2019,,,,,  person,,,,,
25e1c8ed-a55b-41cd-8429-0a2ed37f28f6,1024474,CH_BGer_006_6B-787-2020_2021-07-21,6B_787/2020,,,,,  person,,,,,
25e1c8ed-a55b-41cd-8429-0a2ed37f28f6,1024474,CH_BGer_006_6B-787-2020_2021-07-21,6B_787/2020,,,,,  person,,,,,
25e1c8ed-a55b-41cd-8429-0a2ed37f28f6,1024474,CH_BGer_006_6B-787-2020_2021-07-21,6B_787/2020,,,,,  person,,,,,
25e1c8ed-a55b-41cd-8429-0a2ed37f28f6,1024474,CH_BGer_006_6B-787-2020_2021-07-21,6B_787/2020,,,,,  person,,,,,
25d216fe-0866-4351-932d-3b7cdb6e199e,1035121,CH_BGer_005_5A-106-2019_2020-03-16,5A_106/2019,,,,,  person,,,,,
25d216fe-0866-4351-932d-3b7cdb6e199e,1035121,CH_BGer_005_5A-106-2019_2020-03-16,5A_106/2019,,,,,  person,,,,,
25d216fe-0866-4351-932d-3b7cdb6e199e,1035121,CH_BGer_005_5A-106-2019_2020-03-16,5A_106/2019,,,,,  person,,,,,
25d216fe-0866-4351-932d-3b7cdb6e199e,1035121,CH_BGer_005_5A-106-2019_2020-03-16,5A_106/2019,,,,,  person,,,,,
25ce3fef-bf75-4fc0-a3a0-e8e3ffa9829c,1072561,CH_BGer_009_9C-510-2020_2020-11-02,9C_510/2020,,,,,  person,,,,,
10366bcd-c340-42d9-a2e0-af9e3591dffd,1003905,CH_BGer_006_6B-359-2021_2021-05-20,6B_359/2021,,,,,  person,,,,,
10366bcd-c340-42d9-a2e0-af9e3591dffd,1003905,CH_BGer_006_6B-359-2021_2021-05-20,6B_359/2021,,,,,  person,,,,,
10366bcd-c340-42d9-a2e0-af9e3591dffd,1003905,CH_BGer_006_6B-359-2021_2021-05-20,6B_359/2021,,,,,  person,,,,,
10366bcd-c340-42d9-a2e0-af9e3591dffd,1003905,CH_BGer_006_6B-359-2021_2021-05-20,6B_359/2021,,,,,  person,,,,,
84d5a26a-cbf5-4a4d-ace2-debd185f9f05,1035135,CH_BGer_008_8C-219-2019_2019-09-30,8C_219/2019,,,,,  person,,,,,
84de50d6-28f8-4545-b5c4-b8d7aa694d57,1034385,CH_BGer_011_6B-505-2018_2019-05-03,6B_505/2018,,,,,  person,,,,,
103c32dc-3ccc-4a80-8cb5-da37bae3f2a9,1005903,CH_BGer_002_2C-384-2019_2019-11-18,2C_384/2019,,,,,  person,,,,,
103c32dc-3ccc-4a80-8cb5-da37bae3f2a9,1005903,CH_BGer_002_2C-384-2019_2019-11-18,2C_384/2019,,,,,  person,,,,,
25a64ca3-6640-47e2-acef-af14e4b97c15,1095264,CH_BGer_001_1C-332-2019_2020-12-18,1C_332/2019,,,,,  person,,,,,
256512ca-e0c4-45fa-a7b2-a07f916bbffd,1087899,CH_BGer_002_2C-323-2021_2022-03-08,2C_323/2021,,,,,  person,,,,,
265a5247-2dfb-4f4d-9fc1-22bcfd801d77,1062923,CH_BGer_005_5F-6-2019_2019-11-11,5F_6/2019,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
10d186e0-b32e-4d93-a155-e2171e2399f6,1027724,CH_BGer_002_2C-309-2021_2021-10-05,2C_309/2021,,,,,  person,,,,,
10d186e0-b32e-4d93-a155-e2171e2399f6,1027724,CH_BGer_002_2C-309-2021_2021-10-05,2C_309/2021,,,,,  person,,,,,
10d186e0-b32e-4d93-a155-e2171e2399f6,1027724,CH_BGer_002_2C-309-2021_2021-10-05,2C_309/2021,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
86b38861-8f01-4723-9c6e-352d04113681,997413,CH_BGer_004_4A-465-2018_2019-03-11,4A_465/2018,,,,,  person,,,,,
25067119-c2bd-4369-bad8-b1cba81fd94b,976877,CH_BGer_002_2C-906-2018_2019-12-23,2C_906/2018,,,,,  person,,,,,
25067119-c2bd-4369-bad8-b1cba81fd94b,976877,CH_BGer_002_2C-906-2018_2019-12-23,2C_906/2018,,,,,  person,,,,,
25067119-c2bd-4369-bad8-b1cba81fd94b,976877,CH_BGer_002_2C-906-2018_2019-12-23,2C_906/2018,,,,,  person,,,,,
25067119-c2bd-4369-bad8-b1cba81fd94b,976877,CH_BGer_002_2C-906-2018_2019-12-23,2C_906/2018,,,,,  person,,,,,
24e77ad8-d66d-4403-81e3-85de31ae8bef,1056561,CH_BGer_002_2C-94-2019_2019-10-01,2C_94/2019,,,,,  person,,,,,
24e77ad8-d66d-4403-81e3-85de31ae8bef,1056561,CH_BGer_002_2C-94-2019_2019-10-01,2C_94/2019,,,,,  person,,,,,
24e77ad8-d66d-4403-81e3-85de31ae8bef,1056561,CH_BGer_002_2C-94-2019_2019-10-01,2C_94/2019,,,,,  person,,,,,
24e77ad8-d66d-4403-81e3-85de31ae8bef,1056561,CH_BGer_002_2C-94-2019_2019-10-01,2C_94/2019,,,,,  person,,,,,
87060bf1-a487-4ec8-9848-5077940c8bac,959209,CH_BGer_009_9C-380-2019_2019-09-25,9C_380/2019,,,,,  Günter,,,,,
873028eb-285a-4246-b4f8-a2b666f7dec2,1101751,CH_BGer_004_4A-199-2020_2020-07-22,4A_199/2020,,,,,  person,,,,,
874c222b-2bae-4200-9ac1-2021ba1b1dc2,1088435,CH_BGer_001_1C-446-2021_2022-03-24,1C_446/2021,,,,,  person,,,,,
1117eef7-c0bd-440b-a646-eea3fe2ed0af,1085930,CH_BGer_002_2C-860-2020_2021-02-23,2C_860/2020,,,,,  person,,,,,
1117eef7-c0bd-440b-a646-eea3fe2ed0af,1085930,CH_BGer_002_2C-860-2020_2021-02-23,2C_860/2020,,,,,  person,,,,,
00d94e0d-da97-4062-b85f-6cce838e70a1,957026,CH_BGer_002_2C-615-2018_2019-03-26,2C_615/2018,,,,,  person,,,,,
00d94e0d-da97-4062-b85f-6cce838e70a1,957026,CH_BGer_002_2C-615-2018_2019-03-26,2C_615/2018,,,,,  person,,,,,
111f0a82-5cbb-4158-ac2b-9b32a43a7eb9,1116121,CH_BGer_006_6B-453-2020_2020-09-23,6B_453/2020,,,,,  person,,,,,
111f0a82-5cbb-4158-ac2b-9b32a43a7eb9,1116121,CH_BGer_006_6B-453-2020_2020-09-23,6B_453/2020,,,,,  person,,,,,
111f0a82-5cbb-4158-ac2b-9b32a43a7eb9,1116121,CH_BGer_006_6B-453-2020_2020-09-23,6B_453/2020,,,,,  person,,,,,
111f0a82-5cbb-4158-ac2b-9b32a43a7eb9,1116121,CH_BGer_006_6B-453-2020_2020-09-23,6B_453/2020,,,,,  person,,,,,
112dd17d-929c-4a61-865b-9dfc6787136f,996298,CH_BGer_009_9C-212-2021_2021-10-22,9C_212/2021,,,,,  person,,,,,
112dd17d-929c-4a61-865b-9dfc6787136f,996298,CH_BGer_009_9C-212-2021_2021-10-22,9C_212/2021,,,,,  person,,,,,
112dd17d-929c-4a61-865b-9dfc6787136f,996298,CH_BGer_009_9C-212-2021_2021-10-22,9C_212/2021,,,,,  person,,,,,
10d186e0-b32e-4d93-a155-e2171e2399f6,1027724,CH_BGer_002_2C-309-2021_2021-10-05,2C_309/2021,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
256512ca-e0c4-45fa-a7b2-a07f916bbffd,1087899,CH_BGer_002_2C-323-2021_2022-03-08,2C_323/2021,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
256512ca-e0c4-45fa-a7b2-a07f916bbffd,1087899,CH_BGer_002_2C-323-2021_2022-03-08,2C_323/2021,,,,,  person,,,,,
256512ca-e0c4-45fa-a7b2-a07f916bbffd,1087899,CH_BGer_002_2C-323-2021_2022-03-08,2C_323/2021,,,,,  person,,,,,
84f80363-f768-4aec-809d-a209a1551199,966778,CH_BGer_001_1B-279-2020_2020-06-23,1B_279/2020,,,,,  person,,,,,
85113fa6-38d5-4481-8193-0390f026770b,1073813,CH_BGer_009_9C-765-2019_2020-05-11,9C_765/2019,,,,,  person,,,,,
85236de3-d302-401a-b440-cc635943c416,1063959,CH_BGer_008_8C-212-2019_2019-08-21,8C_212/2019,,,,,  person,,,,,
85309d08-e5ef-4f28-abba-0e7502762649,995239,CH_BGer_011_6B-649-2019_2020-06-04,6B_649/2019,,,,,  person,,,,,
854495ed-65f7-4e24-bc1c-c33b9fc51f7a,1112854,CH_BGer_002_2C-917-2019_2020-03-25,2C_917/2019,,,,,  person,,,,,
85679e3a-4c28-4c83-8092-72769571a74a,999382,CH_BGer_008_8C-614-2019_2020-01-29,8C_614/2019,,,,,  person,,,,,
85743899-e6c7-4d1b-ae86-93926e82df38,1068226,CH_BGer_009_9C-548-2019_2020-01-16,9C_548/2019,,,,,  person,,,,,
85859102-5145-4352-8fd8-a6fafc8eef8e,1006564,CH_BGer_006_6B-765-2020_2020-10-23,6B_765/2020,,,,,  person,,,,,
85a6a359-72c9-4216-82a3-26123075bd44,1078079,CH_BGer_008_8C-793-2019_2020-03-10,8C_793/2019,,,,,  person,,,,,
85da3d91-15cf-475e-b908-3df5d975280a,1090307,CH_BGer_001_1B-288-2019_2019-06-27,1B_288/2019,,,,,  person,,,,,
86088127-cb04-49df-a302-a90a4d5aa1b0,1112875,CH_BGer_005_5A-158-2021_2021-05-19,5A_158/2021,,,,,  person,,,,,
86205c61-79ac-4465-af45-c482d9d61f24,1049811,CH_BGer_001_1B-313-2019_2019-07-19,1B_313/2019,,,,,  person,,,,,
863f4dce-8ad8-4a76-b1be-432c892a1936,1015128,CH_BGer_006_6B-698-2021_2021-10-01,6B_698/2021,,,,,  person,,,,,
866c3ce5-707f-460c-a92e-48532548778a,1114158,CH_BGer_005_5A-913-2018_2019-05-14,5A_913/2018,,,,,  person,,,,,
1091eb4c-6924-4eaf-9493-d7d3b33a7adc,1093093,CH_BGer_006_6B-1355-2020_2022-01-14,6B_1355/2020,,,,,  person,,,,,
1091eb4c-6924-4eaf-9493-d7d3b33a7adc,1093093,CH_BGer_006_6B-1355-2020_2022-01-14,6B_1355/2020,,,,,  person,,,,,
1091eb4c-6924-4eaf-9493-d7d3b33a7adc,1093093,CH_BGer_006_6B-1355-2020_2022-01-14,6B_1355/2020,,,,,  person,,,,,
1091eb4c-6924-4eaf-9493-d7d3b33a7adc,1093093,CH_BGer_006_6B-1355-2020_2022-01-14,6B_1355/2020,,,,,  person,,,,,
868da7f2-58f5-4e72-9d8e-b84cc3409c5c,970875,CH_BGer_008_8C-189-2019_2019-06-13,8C_189/2019,,,,,  person,,,,,
86933173-1d4c-4131-b5d5-038e7dca9aaf,1102810,CH_BGer_009_9C-380-2021_2022-01-31,9C_380/2021,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,  person,,,,,
840ced1d-d9cb-4e67-99f4-0782faf49257,1059148,CH_BGer_011_6B-1079-2020_2021-02-04,6B_1079/2020,,,,,  person,,,,,
265a5247-2dfb-4f4d-9fc1-22bcfd801d77,1062923,CH_BGer_005_5F-6-2019_2019-11-11,5F_6/2019,,,,,  person,,,,,
8c48226c-6fea-4fbb-8547-a98e4c1a9563,979605,CH_BGer_006_6B-667-2020_2021-02-03,6B_667/2020,,,,,  person,,,,,
27b6ee7a-9587-4561-a7ad-6b2bf7a03cb7,978573,CH_BGer_001_1B-647-2021_2021-12-09,1B_647/2021,,,,,,,, a A a A,,
01286fd7-cc1e-4fd9-9aa8-491dbf7fb763,1013428,CH_BGer_001_1B-357-2019_2019-11-06,1B_357/2019,,,,,  person,,,,,
01286fd7-cc1e-4fd9-9aa8-491dbf7fb763,1013428,CH_BGer_001_1B-357-2019_2019-11-06,1B_357/2019,,,,,  person,,,,,
01286fd7-cc1e-4fd9-9aa8-491dbf7fb763,1013428,CH_BGer_001_1B-357-2019_2019-11-06,1B_357/2019,,,,,  person,,,,,
01286fd7-cc1e-4fd9-9aa8-491dbf7fb763,1013428,CH_BGer_001_1B-357-2019_2019-11-06,1B_357/2019,,,,,  person,,,,,
27a40b2f-8f4f-432b-b576-0abc8222d087,1079366,CH_BGer_009_9C-699-2018_2019-03-25,9C_699/2018,,,,,  person,,,,,
27a40b2f-8f4f-432b-b576-0abc8222d087,1079366,CH_BGer_009_9C-699-2018_2019-03-25,9C_699/2018,,,,,  person,,,,,
27a40b2f-8f4f-432b-b576-0abc8222d087,1079366,CH_BGer_009_9C-699-2018_2019-03-25,9C_699/2018,,,,,  person,,,,,
27a40b2f-8f4f-432b-b576-0abc8222d087,1079366,CH_BGer_009_9C-699-2018_2019-03-25,9C_699/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
279a6e73-4a1d-49db-8c1c-78f0c9593e25,1082116,CH_BGer_001_1C-174-2020_2021-05-05,1C_174/2020,,,,,  person,,,,,
279a6e73-4a1d-49db-8c1c-78f0c9593e25,1082116,CH_BGer_001_1C-174-2020_2021-05-05,1C_174/2020,,,,,  person,,,,,
279a6e73-4a1d-49db-8c1c-78f0c9593e25,1082116,CH_BGer_001_1C-174-2020_2021-05-05,1C_174/2020,,,,,  person,,,,,
279a6e73-4a1d-49db-8c1c-78f0c9593e25,1082116,CH_BGer_001_1C-174-2020_2021-05-05,1C_174/2020,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,  person,,,,,
0f134c7e-5eab-41d3-9d02-9a701dba1690,1043912,CH_BGer_005_5A-932-2018_2019-07-22,5A_932/2018,,,,,  person,,,,,
0f134c7e-5eab-41d3-9d02-9a701dba1690,1043912,CH_BGer_005_5A-932-2018_2019-07-22,5A_932/2018,,,,,  person,,,,,
0f134c7e-5eab-41d3-9d02-9a701dba1690,1043912,CH_BGer_005_5A-932-2018_2019-07-22,5A_932/2018,,,,,  person,,,,,
0f134c7e-5eab-41d3-9d02-9a701dba1690,1043912,CH_BGer_005_5A-932-2018_2019-07-22,5A_932/2018,,,,,  person,,,,,
2792bf7f-b6b6-4a17-98f0-c849f0c8ebab,1108704,CH_BGer_004_4A-106-2020_2020-07-08,4A_106/2020,,,,,  person,,,,,
0f20d200-69aa-4d04-ac53-daaa1e1c5211,1013674,CH_BGer_004_4A-374-2020_2021-02-08,4A_374/2020,,,,,  person,,,,,
0f20d200-69aa-4d04-ac53-daaa1e1c5211,1013674,CH_BGer_004_4A-374-2020_2021-02-08,4A_374/2020,,,,,  person,,,,,
27b6ee7a-9587-4561-a7ad-6b2bf7a03cb7,978573,CH_BGer_001_1B-647-2021_2021-12-09,1B_647/2021,,,,,,,, a A a A,,
27c47f5c-e856-4260-b7e3-b2e8a84fde6d,1050266,CH_BGer_008_8C-241-2020_2020-05-29,8C_241/2020,,,,,  person,,,,,
0f20d200-69aa-4d04-ac53-daaa1e1c5211,1013674,CH_BGer_004_4A-374-2020_2021-02-08,4A_374/2020,,,,,  person,,,,,
27c47f5c-e856-4260-b7e3-b2e8a84fde6d,1050266,CH_BGer_008_8C-241-2020_2020-05-29,8C_241/2020,,,,,  person,,,,,
0eb45839-ac91-4604-b434-4ea14d97e610,1040108,CH_BGer_008_8C-111-2019_2019-06-14,8C_111/2019,,,,,  person,,,,,
0eb45839-ac91-4604-b434-4ea14d97e610,1040108,CH_BGer_008_8C-111-2019_2019-06-14,8C_111/2019,,,,,  person,,,,,
28543f60-1e9a-4221-b120-3a5a304b965c,1043824,CH_BGer_009_9C-45-2020_2020-10-01,9C_45/2020,,,,,  person,,,,,
0137283a-02f4-461a-b074-8d868b0180b2,1067059,CH_BGer_011_6B-864-2020_2020-10-16,6B_864/2020,,,,,  person,,,,,
28543f60-1e9a-4221-b120-3a5a304b965c,1043824,CH_BGer_009_9C-45-2020_2020-10-01,9C_45/2020,,,,,  person,,,,,
28416f19-bccb-49df-b03a-7bfe7da0a7ca,1078857,CH_BGer_008_8C-594-2018_2019-04-05,8C_594/2018,,,,,  person,,,,,
28416f19-bccb-49df-b03a-7bfe7da0a7ca,1078857,CH_BGer_008_8C-594-2018_2019-04-05,8C_594/2018,,,,,  person,,,,,
28416f19-bccb-49df-b03a-7bfe7da0a7ca,1078857,CH_BGer_008_8C-594-2018_2019-04-05,8C_594/2018,,,,,  person,,,,,
28416f19-bccb-49df-b03a-7bfe7da0a7ca,1078857,CH_BGer_008_8C-594-2018_2019-04-05,8C_594/2018,,,,,  person,,,,,
2839bc4f-dcc1-40ee-9bdb-ec6c9083dfa7,1055714,CH_BGer_002_2C-463-2020_2020-11-10,2C_463/2020,,,,,,,,,, A R M P
388a9f97-848f-4b66-8949-d84989b98a91,1073190,CH_BGer_006_6B-15-2020_2020-05-05,6B_15/2020,,,,,  person,,,,,
28393246-f2aa-4191-aaa9-3b716d5c8f66,963512,CH_BGer_006_6B-1404-2020_2022-01-17,6B_1404/2020,,,,,  person,,,,,
28393246-f2aa-4191-aaa9-3b716d5c8f66,963512,CH_BGer_006_6B-1404-2020_2022-01-17,6B_1404/2020,,,,,  person,,,,,
28393246-f2aa-4191-aaa9-3b716d5c8f66,963512,CH_BGer_006_6B-1404-2020_2022-01-17,6B_1404/2020,,,,,  person,,,,,
