page_id,file_id,file_name,file_number,swiss_bert-0b110,legal_swiss_roberta-0b561,legal_swiss_longformer-0b279,legal_xlm_longformer-0b279,xlm_swiss_bert-0b110,legal_xlm_roberta-0b561,mt0-13b
136e105e-2ab8-459a-ae8d-22b5626be3e4,1065582,CH_BGer_008_8C-690-2018_2019-02-20,8C_690/2018,,,,,,,
1326cce8-aaf7-409e-83b7-130940e8a21f,1104645,CH_BGer_006_6B-990-2019_2019-10-25,6B_990/2019,,,,,,,
13011de0-dc40-4f83-8386-7771d390ecb9,987185,CH_BGer_011_6B-218-2019_2019-06-27,6B_218/2019,,,,,,,
12e29b49-f4d4-4602-9768-7d00c1177a25,1085348,CH_BGer_008_8C-598-2018_2019-05-22,8C_598/2018,,,,,,,
12d8bacf-47fb-46a9-aeff-9c35c91c4130,970492,CH_BGer_006_6B-145-2019_2019-08-28,6B_145/2019,,,,,,,
12c25c97-d429-4ff7-8939-eff182502dea,1115607,CH_BGer_008_8C-728-2018_2019-02-12,8C_728/2018,,,,,,,
12866145-4f29-4d71-b6b2-731ce23504a0,995818,CH_BGer_001_1C-227-2019_2019-05-06,1C_227/2019,,,,,,,
127d82fc-e0b6-44f1-986f-3af942db9974,1098569,CH_BGer_011_6B-1196-2018_2019-03-06,6B_1196/2018,,,,,,,
1256db3f-14e0-4b3e-a55a-2319bd3429fa,974908,CH_BGer_011_6B-1120-2019_2019-10-21,6B_1120/2019,,,,,,,
14d0bb23-2abe-4246-9245-d371abda01ea,972176,CH_BGer_011_6B-429-2019_2019-07-09,6B_429/2019,,,,,,,
14f71b5b-73bf-423c-8a86-acf4385aeb32,1102109,CH_BGer_011_6B-1026-2018_2019-05-01,6B_1026/2018,,,,,,,
1701b0a3-76e5-42dc-92e4-fe7d5084bb8a,998025,CH_BGer_009_9C-91-2019_2019-02-12,9C_91/2019,,,,,,,
1646a485-c4ff-4aaf-b1a7-83ef84a45c1f,992063,CH_BGer_002_2C-356-2019_2019-04-16,2C_356/2019,,,,,,,
16e7ee7a-4020-41bf-8470-2ea52fd993c3,1089315,CH_BGer_009_9C-311-2019_2019-12-10,9C_311/2019,,,,,,,
16c0b4f1-0caa-40d2-a068-1449ecbd59c2,1005808,CH_BGer_008_8C-748-2018_2019-03-22,8C_748/2018,,,,,,,
16b2ed65-e95d-4f4d-abc8-0e687b71de67,1023221,CH_BGer_004_4A-146-2019_2019-06-06,4A_146/2019,,,,,,,
16ab163a-04c9-4cd3-9cc5-4ebc240c6710,979928,CH_BGer_008_8C-321-2019_2019-09-24,8C_321/2019,,,,,,,
1695603f-61c8-448c-bed6-f9414237722a,1030927,CH_BGer_008_8C-184-2019_2019-07-22,8C_184/2019,,,,,,,
168b1a42-16e7-4ecf-ab15-ca1c94275266,1081759,CH_BGer_011_6B-1111-2019_2019-11-25,6B_1111/2019,,,,,,,
168391c2-cd7a-4920-8316-1b7f03c626b3,1097540,CH_BGer_001_1B-438-2019_2019-09-18,1B_438/2019,,,,,,,
166ca5f6-9863-4910-a291-04c4eeaf3362,1030068,CH_BGer_011_6B-614-2019_2019-12-03,6B_614/2019,,,,,,,
1667e5ca-7081-4129-b2ef-40fb9ca68036,1082212,CH_BGer_009_9C-164-2019_2019-05-29,9C_164/2019,,,,,,,
16236cba-07bf-438b-a970-d9c12ce0e6f9,1006012,CH_BGer_008_8C-196-2019_2019-04-10,8C_196/2019,,,,,,,
1503c308-045c-4e60-81d2-72bf30a9702e,1015876,CH_BGer_005_5A-449-2018_2019-03-14,5A_449/2018,,,,,,,
15f61751-62ce-469c-ace7-4d7adf0ea9db,993426,CH_BGer_008_8C-248-2019_2019-10-15,8C_248/2019,,,,,,,
15dd000e-a69d-41eb-a5a6-85dd1543bb0f,1041366,CH_BGer_009_9C-321-2019_2019-06-18,9C_321/2019,,,,,,,
15c71c40-3904-4539-a8f8-ab5f745745e4,1081038,CH_BGer_009_9C-476-2019_2019-09-05,9C_476/2019,,,,,,,
15ab90a1-2cef-417c-8998-8e1253d43a4d,1075507,CH_BGer_004_4A-299-2013_2019-11-06,4A_299/2013,,,,,,,
15a21d90-4784-4bd8-aff6-79b6fff2c098,1068546,CH_BGer_002_2C-691-2019_2019-12-18,2C_691/2019,,,,,,,
157b0787-b40a-45a4-a637-24dade7f5a54,995230,CH_BGer_011_6B-621-2019_2019-12-03,6B_621/2019,,,,,,,
1534cbec-6377-4e32-b54e-deda4cb07583,1036673,CH_BGer_009_9C-253-2019_2019-05-28,9C_253/2019,,,,,,,
152d101e-baf8-4736-a66b-891134447fc1,986173,CH_BGer_001_1B-101-2019_2019-07-16,1B_101/2019,,,,,,,
1515daaa-b57c-4fb9-8cdf-fd5fe5483ac3,994130,CH_BGer_001_1C-20-2019_2019-12-11,1C_20/2019,,,,,,,
1c421239-a25a-41ab-a416-2eb5b0590c19,1114436,CH_BGer_009_9F-19-2019_2019-11-06,9F_19/2019,,,,,,,
1c90f391-371e-4b99-81b3-8f2405c0fbd7,970076,CH_BGer_009_9C-202-2019_2019-09-10,9C_202/2019,,,,,,,
12282bb2-b0c5-45ec-82ee-3dbdff753d0b,960558,CH_BGer_011_6B-692-2018_2019-06-04,6B_692/2018,,,,,,,
1c960b3e-a0b0-43d4-beeb-e353514b81ac,1038270,CH_BGer_008_8C-471-2019_2019-11-06,8C_471/2019,,,,,,,
2425bdaa-56a6-44de-a7cf-3de663de7671,1047035,CH_BGer_011_6B-603-2019_2019-11-28,6B_603/2019,,,,,,,
24194101-5010-42ce-bb49-a74289f1023b,1079667,CH_BGer_004_4A-213-2018_2019-02-04,4A_213/2018,,,,,,,
23ffd100-6db4-4094-928f-878b56e9e369,1003549,CH_BGer_009_9C-407-2019_2019-08-28,9C_407/2019,,,,,,,
23e27577-7bb7-4fe1-8651-81ee24c10dad,958342,CH_BGer_001_1B-547-2018_2019-01-15,1B_547/2018,,,,,,,
23bbda92-0e43-40e0-9aee-5b54c3f72c68,950947,CH_BGer_005_5A-631-2018_2019-02-15,5A_631/2018,,,,,,,
23ab5f77-f31b-4dfe-9c90-bbdcc38a561d,1104532,CH_BGer_011_6B-1296-2018_2019-02-11,6B_1296/2018,,,,,,,
23970876-d0af-4a9f-9b29-320bb9951c23,1098839,CH_BGer_002_2C-591-2018_2019-02-18,2C_591/2018,,,,,,,
238e75fe-1063-4023-bc95-aac5667dffe0,1002623,CH_BGer_002_2C-901-2017_2019-08-09,2C_901/2017,,,,,,,
237ba8b8-b535-4036-a3ce-efeac1b5d940,1036316,CH_BGer_001_1B-188-2019_2019-05-10,1B_188/2019,,,,,,,
236d0dca-c7fd-4f0e-af19-c44dd3bad9d5,1020124,CH_BGer_009_9C-200-2019_2019-06-12,9C_200/2019,,,,,,,
236a0392-8ca1-40cf-a6ec-541cb00829a9,960739,CH_BGer_006_6B-1172-2018_2019-03-15,6B_1172/2018,,,,,,,
231c528a-09cf-433b-8bf3-8758208c08e5,1015306,CH_BGer_001_1C-219-2019_2019-05-01,1C_219/2019,,,,,,,
22f76cbd-7ec9-4d90-b651-8c403d623b92,1086861,CH_BGer_011_6B-1182-2018_2019-03-01,6B_1182/2018,,,,,,,
22cbdaaf-097d-42d7-ab60-4d6d33383c0f,1025593,CH_BGer_002_2C-842-2019_2019-12-20,2C_842/2019,,,,,,,
2276bf68-e489-4b5c-9ddd-df051f991f88,1039207,CH_BGer_011_6B-249-2019_2019-03-06,6B_249/2019,,,,,,,
2259c05e-7a26-4872-9626-57fb84a2ebc3,1037624,CH_BGer_009_9C-383-2019_2019-09-25,9C_383/2019,,,,,,,
22470181-bed6-4ad6-b195-6219078bb090,1092488,CH_BGer_006_6B-1041-2018_2019-02-22,6B_1041/2018,,,,,,,
22400798-5c62-4661-b534-097b432f1878,973876,CH_BGer_009_9C-715-2018_2019-04-05,9C_715/2018,,,,,,,
21b64e72-eb85-44c8-9085-06bcd43ec6c1,1067768,CH_BGer_011_6F-21-2019_2019-07-12,6F_21/2019,,,,,,,
219a6a2a-5a2d-4f67-b197-d9e398dced0a,1078994,CH_BGer_009_9F-7-2019_2019-05-13,9F_7/2019,,,,,,,
218d6c6a-ed66-440e-9bbd-dc7d2cabdca4,1109006,CH_BGer_002_2C-512-2019_2019-11-21,2C_512/2019,,,,,,,
243d4bca-c2df-4e43-8503-1de12fddb626,983258,CH_BGer_005_5A-913-2019_2019-11-20,5A_913/2019,,,,,,,
244cc6e2-b45b-4a0b-acee-9c93d348d057,1061498,CH_BGer_006_6B-688-2018_2019-01-28,6B_688/2018,,,,,,,
244f9208-2a7a-43a6-9dce-1233b65b3d44,970131,CH_BGer_001_1C-626-2018_2019-05-14,1C_626/2018,,,,,,,
256261f2-9c2a-4e08-849b-4c5a7510cc7f,1105959,CH_BGer_004_4A-438-2019_2019-10-23,4A_438/2019,,,,,,,
26c29c49-ba38-4a53-984c-45aa92693f9f,1041206,CH_BGer_008_8C-407-2018_2019-06-03,8C_407/2018,,,,,,,
26a5d1be-21bb-416b-88bc-172a643e0cc3,1107131,CH_BGer_008_8C-428-2019_2019-07-18,8C_428/2019,,,,,,,
265a5247-2dfb-4f4d-9fc1-22bcfd801d77,1062923,CH_BGer_005_5F-6-2019_2019-11-11,5F_6/2019,,,,,,,
26507c71-065b-4510-8694-ad780285c836,1046745,CH_BGer_001_1C-251-2019_2019-05-16,1C_251/2019,,,,,,,
26468ce4-134c-4885-ad7b-5668621f7e87,1048381,CH_BGer_008_8C-834-2018_2019-03-19,8C_834/2018,,,,,,,
25b33957-f618-40e7-a654-1da540fc2ecc,956131,CH_BGer_008_8C-388-2019_2019-12-20,8C_388/2019,,,,,,,
25b18345-acab-4b91-a3eb-a36bae2cd0b4,1063261,CH_BGer_011_6B-69-2019_2019-11-04,6B_69/2019,,,,,,,
25b0aab8-5bc1-435f-8a7e-7a16c0f1655e,999274,CH_BGer_008_8C-736-2018_2019-08-29,8C_736/2018,,,,,,,
25817fed-8c89-4ebf-9d36-f1a361d5b3ba,967532,CH_BGer_009_9C-858-2018_2019-03-22,9C_858/2018,,,,,,,
255e1b2f-d1dc-40b8-a133-e5c7ccc762eb,1027965,CH_BGer_008_8C-64-2019_2019-11-27,8C_64/2019,,,,,,,
245b761b-2ecf-4767-a409-eb143ef8c861,986260,CH_BGer_006_6B-709-2019_2019-06-18,6B_709/2019,,,,,,,
25539aa1-dccb-4a40-8f18-981416874bc9,1112401,CH_BGer_008_8C-221-2019_2019-04-02,8C_221/2019,,,,,,,
2537d77e-5b2c-4f57-bf46-52c618de08bc,1074109,CH_BGer_001_1B-567-2018_2019-01-21,1B_567/2018,,,,,,,
2515243a-17a1-4d04-bef2-341ed5a15aa6,1091735,CH_BGer_005_5A-927-2018_2019-05-10,5A_927/2018,,,,,,,
25067119-c2bd-4369-bad8-b1cba81fd94b,976877,CH_BGer_002_2C-906-2018_2019-12-23,2C_906/2018,,,,,,,
24f5c567-0b6b-4ab2-b66b-198360d915ab,1041436,CH_BGer_006_6B-104-2019_2019-02-11,6B_104/2019,,,,,,,
24e77ad8-d66d-4403-81e3-85de31ae8bef,1056561,CH_BGer_002_2C-94-2019_2019-10-01,2C_94/2019,,,,,,,
249ada54-34ad-44e1-b87e-846f77d43a3b,1089126,CH_BGer_001_1B-555-2018_2019-01-25,1B_555/2018,,,,,,,
247bd7b6-f5ec-45ea-9a95-78be1232cc6c,1055939,CH_BGer_002_2C-144-2019_2019-02-25,2C_144/2019,,,,,,,
24722b09-6328-40d6-91c0-c0f0bd585d47,959027,CH_BGer_008_8C-405-2019_2019-08-20,8C_405/2019,,,,,,,
218500ce-b315-4568-a2ab-d5a0f41146ce,957980,CH_BGer_005_5A-78-2019_2019-07-25,5A_78/2019,,,,,,,
217ef8e4-1e8e-4bb4-af00-b8ab57483ede,988109,CH_BGer_011_6B-930-2018_2019-01-21,6B_930/2018,,,,,,,
214f5cc4-b6ed-4b3b-8912-49f0342962ef,1008226,CH_BGer_002_2C-576-2019_2019-06-19,2C_576/2019,,,,,,,
1d33ded4-36ea-4714-8b35-d6e51d3cd073,984436,CH_BGer_001_1B-553-2018_2019-02-20,1B_553/2018,,,,,,,
1ea238e5-d45f-409d-9a17-27e1a8d26f79,984639,CH_BGer_002_2C-889-2019_2019-11-14,2C_889/2019,,,,,,,
1e2c7447-a297-4d32-97bb-a8dc79216bbe,1055346,CH_BGer_001_1C-641-2019_2019-12-13,1C_641/2019,,,,,,,
1df58c0c-ccff-4bdb-b99f-7810a4838a31,1034431,CH_BGer_005_5D-16-2019_2019-02-04,5D_16/2019,,,,,,,
1df26d40-4957-4419-92fb-31c52cc06180,1062030,CH_BGer_009_9C-215-2019_2019-04-01,9C_215/2019,,,,,,,
1dbdaaaf-6e9d-4923-a13f-9b244e3641cd,996007,CH_BGer_008_8C-801-2019_2019-12-11,8C_801/2019,,,,,,,
1d78d9af-b833-4a59-9ce1-26e0871d0e1b,990722,CH_BGer_011_6B-1258-2018_2019-01-24,6B_1258/2018,,,,,,,
1d666458-c8bd-4b98-b15e-b560e676c228,1113320,CH_BGer_005_5A-301-2019_2019-06-25,5A_301/2019,,,,,,,
1d5e197d-2ff2-47f8-82a7-e916a5fd1030,1031119,CH_BGer_008_8C-273-2019_2019-07-04,8C_273/2019,,,,,,,
1d3e66b7-be78-4b68-bbd3-dc5b70528397,990189,CH_BGer_002_2C-625-2019_2019-07-01,2C_625/2019,,,,,,,
1d22597d-56c5-4fcb-a3d7-90ab67a1925b,1004008,CH_BGer_011_6B-545-2019_2019-05-28,6B_545/2019,,,,,,,
1f1ceda3-35f1-415b-ab7d-7183974b4745,1074361,CH_BGer_005_5A-318-2019_2019-04-25,5A_318/2019,,,,,,,
1d146b38-1cc1-4a4f-bb0d-4f518b6339ac,1056535,CH_BGer_005_5A-769-2019_2019-10-01,5A_769/2019,,,,,,,
1d103145-6832-443c-b0af-1ae4d791083e,1055153,CH_BGer_009_9C-689-2018_2019-02-08,9C_689/2018,,,,,,,
1d06a566-2cfc-4e6c-8386-2e85e475f8c9,992836,CH_BGer_002_2C-812-2018_2019-08-20,2C_812/2018,,,,,,,
1cffb182-9708-442e-b357-6ee691472fc8,973722,CH_BGer_008_8C-745-2019_2019-11-20,8C_745/2019,,,,,,,
1ced92d7-204d-4460-abf2-236842ca1784,1046106,CH_BGer_011_6B-850-2019_2019-09-26,6B_850/2019,,,,,,,
1ce0ab0f-0204-424c-9cf1-ae7fe78a3645,991867,CH_BGer_011_6B-918-2019_2019-11-28,6B_918/2019,,,,,,,
1cdc9b41-a3e2-46ab-89cd-8ecdd6358ef9,967684,CH_BGer_001_1C-32-2019_2019-01-21,1C_32/2019,,,,,,,
1cb18584-6825-4d17-a886-83dbbc02a546,1065708,CH_BGer_001_1B-485-2018_2019-02-01,1B_485/2018,,,,,,,
1cad80e4-5130-4500-b44f-0c89583f1085,1056371,CH_BGer_011_6B-1019-2019_2019-10-03,6B_1019/2019,,,,,,,
1efd8e89-b868-4371-ad20-54a25faf71ce,1050123,CH_BGer_011_6B-949-2018_2019-02-26,6B_949/2018,,,,,,,
1f5b34ec-d7c3-4f54-9f48-69d0d56ea7e2,1060383,CH_BGer_002_2C-164-2019_2019-04-18,2C_164/2019,,,,,,,
2143b523-c904-499a-b662-16bc4ff851f2,1109061,CH_BGer_008_8C-543-2018_2019-04-24,8C_543/2018,,,,,,,
20527245-2107-401a-a5c4-7c55a139549d,1021733,CH_BGer_006_6B-684-2019_2019-06-17,6B_684/2019,,,,,,,
213e1d54-4a18-4f8d-a8f4-2123f1826032,1095498,CH_BGer_006_6B-1065-2019_2019-10-23,6B_1065/2019,,,,,,,
21384418-cbe1-42a9-a071-a19405c54edd,999524,CH_BGer_001_1C-237-2018_2019-01-29,1C_237/2018,,,,,,,
211082fa-1395-4ce7-b951-123dfbcb4d65,1115687,CH_BGer_008_8C-587-2019_2019-10-30,8C_587/2019,,,,,,,
20fb35c7-f6dc-4018-8264-9177b7952c09,1057385,CH_BGer_009_9C-89-2019_2019-02-12,9C_89/2019,,,,,,,
20e2bc21-a3d1-463c-ada3-9784e744b997,993105,CH_BGer_009_9C-694-2018_2019-02-11,9C_694/2018,,,,,,,
20d9dcd1-df31-42bb-936b-2176762fc533,999811,CH_BGer_001_1C-7-2019_2019-07-04,1C_7/2019,,,,,,,
20c67140-1e2d-4af1-b966-0946261e2c9d,1073556,CH_BGer_009_9C-134-2019_2019-04-15,9C_134/2019,,,,,,,
209a7fab-ada0-4723-9ee9-1c09e9bbcf0e,977581,CH_BGer_001_1B-15-2019_2019-03-12,1B_15/2019,,,,,,,
2053ac8d-9d37-419f-86de-3b09c75fdca6,1062429,CH_BGer_001_1F-29-2019_2019-06-07,1F_29/2019,,,,,,,
204e8bd8-ec0f-449f-9727-033bb8ff769c,1057597,CH_BGer_005_5A-501-2019_2019-10-18,5A_501/2019,,,,,,,
1f81852c-1fc9-423b-a221-6e936e3350b3,1079757,CH_BGer_004_4A-83-2019_2019-05-06,4A_83/2019,,,,,,,
20481703-456f-46c7-8a8f-0d6b901c4adf,982884,CH_BGer_005_5A-197-2019_2019-03-11,5A_197/2019,,,,,,,
201fbc59-b646-4404-acfc-77c33e12e279,1015650,CH_BGer_002_2D-31-2019_2019-08-19,2D_31/2019,,,,,,,
201e48c2-55c3-4de9-b27a-50cdc80cb564,987907,CH_BGer_008_8C-228-2019_2019-04-02,8C_228/2019,,,,,,,
20185103-a12e-49e6-9e2f-b32c27a74d64,1036516,CH_BGer_002_2C-3-2019_2019-07-04,2C_3/2019,,,,,,,
20041892-d599-4ff7-8a61-cf33f05642cf,1068804,CH_BGer_008_8C-621-2018_2019-03-20,8C_621/2018,,,,,,,
1ffc4786-c929-4f23-a0f9-b5d5cae12208,1101888,CH_BGer_001_1B-189-2019_2019-08-26,1B_189/2019,,,,,,,
1fce2ab0-5304-47c4-8644-0f3d8accaecc,1013827,CH_BGer_006_6B-231-2019_2019-04-24,6B_231/2019,,,,,,,
1fbfdc5e-b1fe-4a41-be63-68c743b5b310,1043129,CH_BGer_002_2C-96-2019_2019-09-19,2C_96/2019,,,,,,,
1fbcdd85-292f-48e5-a985-a25cc75e9c35,989283,CH_BGer_011_6B-918-2018_2019-04-24,6B_918/2018,,,,,,,
123fa8ca-9ec6-4147-8cf5-9c10ee476e95,1087238,CH_BGer_011_6B-839-2018_2019-10-01,6B_839/2018,,,,,,,
11f82117-283c-4a36-b8c8-c5fe977eb4e7,983190,CH_BGer_008_8C-114-2019_2019-07-05,8C_114/2019,,,,,,,
27192806-c786-4a1a-b980-197e9174a8d2,1057211,CH_BGer_009_9C-355-2018_2019-04-01,9C_355/2018,,,,,,,
08bfb018-561f-4e75-9541-ffd37d90a173,1101269,CH_BGer_011_6B-1169-2019_2019-11-01,6B_1169/2019,,,,,,,
063bde62-1e43-40cc-ae8a-9fc1d3e871e3,1054887,CH_BGer_005_5A-486-2019_2019-07-18,5A_486/2019,,,,,,,
06058ed3-ac2c-42d9-af19-1846c6afb5bf,1058797,CH_BGer_005_5A-880-2018_2019-04-05,5A_880/2018,,,,,,,
05fe9e2c-580c-4ca0-b54a-4365f6b29614,1011208,CH_BGer_004_4A-645-2018_2019-01-16,4A_645/2018,,,,,,,
05fa6587-29ad-4a70-b072-258fe46b3da9,990846,CH_BGer_011_6B-1261-2019_2019-11-21,6B_1261/2019,,,,,,,
05e7bf3f-0fb6-4f4a-978b-a3edcc61cf00,1114283,CH_BGer_006_6B-31-2019_2019-12-12,6B_31/2019,,,,,,,
05d72c46-7d18-445c-a57a-e3d3d454c8de,1104221,CH_BGer_005_5A-25-2019_2019-01-10,5A_25/2019,,,,,,,
05ce562e-11dc-4636-a5f7-521a6f1709e7,1031172,CH_BGer_011_6B-1125-2019_2019-11-06,6B_1125/2019,,,,,,,
05bec9c5-0042-47aa-8fb2-243fccbc8516,1072160,CH_BGer_001_1B-53-2019_2019-05-21,1B_53/2019,,,,,,,
058a45ab-dab9-4ed4-b676-54b4f6c425fc,1037350,CH_BGer_005_5D-152-2019_2019-08-14,5D_152/2019,,,,,,,
0575aece-22a6-43a0-9f1a-fcc118f96fd5,1097794,CH_BGer_004_4A-264-2019_2019-10-16,4A_264/2019,,,,,,,
054c3912-9a1c-40ee-9edb-b37bf85c8fd7,981356,CH_BGer_009_9C-286-2019_2019-08-22,9C_286/2019,,,,,,,
05406b98-6d98-4259-b966-ee276a1738c9,1018607,CH_BGer_001_1C-631-2017_2019-03-29,1C_631/2017,,,,,,,
05253848-8dda-4672-b5da-7aa64831badc,1038790,CH_BGer_006_6B-2-2019_2019-09-27,6B_2/2019,,,,,,,
051be578-ef0b-450a-8b7a-06b34248338c,1061861,CH_BGer_005_5A-743-2019_2019-09-20,5A_743/2019,,,,,,,
0502c92e-d7d4-470e-8b55-9d1378ce6adc,1008056,CH_BGer_004_4A-359-2019_2019-08-14,4A_359/2019,,,,,,,
04e04f6a-4aa2-46bf-a2db-1c35127def62,996888,CH_BGer_002_2C-249-2018_2019-06-25,2C_249/2018,,,,,,,
04a125a6-283e-4df8-a6a7-13120d9054e6,1058655,CH_BGer_006_6G-4-2019_2019-12-20,6G_4/2019,,,,,,,
046681f5-f749-4d37-92bd-60c3fef5cbac,968570,CH_BGer_001_1B-12-2019_2019-05-14,1B_12/2019,,,,,,,
045d3d78-7af9-4891-996a-40cbdc5dfc8f,1052584,CH_BGer_006_6B-1248-2017_2019-02-21,6B_1248/2017,,,,,,,
04539fa9-9bed-4229-8d4b-0a8812abfce5,980601,CH_BGer_011_6B-1339-2018_2019-02-21,6B_1339/2018,,,,,,,
0442bd3a-2a68-435e-9b43-301fef33c3f8,1097836,CH_BGer_002_2C-1126-2018_2019-08-09,2C_1126/2018,,,,,,,
0643811d-08ec-4f7f-83fc-584678182d50,1097680,CH_BGer_005_5A-427-2019_2019-05-28,5A_427/2019,,,,,,,
0662bbf2-e73c-41c3-8696-17e06d825d61,1023919,CH_BGer_001_1B-150-2019_2019-05-21,1B_150/2019,,,,,,,
0664ff78-a5c3-4e4b-872c-8ab6894034f6,1040307,CH_BGer_006_6B-818-2019_2019-11-04,6B_818/2019,,,,,,,
07952fa7-5959-45b5-9aec-636f00f8bc1c,1034168,CH_BGer_005_5A-141-2019_2019-06-07,5A_141/2019,,,,,,,
08b27ae8-be5a-44fa-b110-04de5ebd55ad,1095285,CH_BGer_004_4D-56-2019_2019-10-28,4D_56/2019,,,,,,,
0887b895-7b1c-4c38-955c-2853bdf448d6,1104229,CH_BGer_005_5A-775-2018_2019-04-15,5A_775/2018,,,,,,,
087625d7-da62-483e-983a-07cec43cdfeb,986338,CH_BGer_002_2D-55-2019_2019-11-25,2D_55/2019,,,,,,,
086518c3-2ba4-4828-85ef-7cd8dcae1a4c,1013379,CH_BGer_008_8C-750-2018_2019-05-06,8C_750/2018,,,,,,,
084bc77e-5440-401d-8f16-5d0d7df62255,992360,CH_BGer_009_9C-820-2018_2019-01-11,9C_820/2018,,,,,,,
0821de78-dbec-4d65-ad90-302235ce27e2,1052132,CH_BGer_004_4A-509-2019_2019-11-05,4A_509/2019,,,,,,,
0802005d-89af-460d-a757-de892c2e00e5,1024978,CH_BGer_005_5A-146-2019_2019-02-25,5A_146/2019,,,,,,,
07fe117a-0915-42fa-aec5-6556433d2f3c,955215,CH_BGer_008_8C-217-2019_2019-08-05,8C_217/2019,,,,,,,
07d8ad36-1db4-4876-a0ba-bbf4d23f8390,1011251,CH_BGer_002_2C-648-2018_2019-09-25,2C_648/2018,,,,,,,
077a6000-a83b-406e-8be5-332d3859f74f,974522,CH_BGer_001_1B-291-2019_2019-07-12,1B_291/2019,,,,,,,
066ade2b-9b85-4c6e-8015-6ffd87c36732,1104135,CH_BGer_005_5A-912-2018_2019-01-16,5A_912/2018,,,,,,,
0754a489-f86d-4b4f-b671-951ff6cc8f36,1105403,CH_BGer_009_9C-140-2019_2019-08-28,9C_140/2019,,,,,,,
0751e0ce-a527-486f-ae30-347f07370904,1038329,CH_BGer_002_2C-733-2019_2019-09-03,2C_733/2019,,,,,,,
07302410-0563-404f-9eda-f77ff443d517,1034013,CH_BGer_011_6B-1099-2018_2019-01-29,6B_1099/2018,,,,,,,
0728a6dc-0cfd-4a9b-add2-48bfcbcd8c84,963899,CH_BGer_009_9C-668-2018_2019-04-05,9C_668/2018,,,,,,,
072801d7-c2c4-45bc-a7dc-2246020253a3,952124,CH_BGer_005_5D-138-2018_2019-07-23,5D_138/2018,,,,,,,
06e37358-a697-4611-9052-b5c556e16426,1101512,CH_BGer_001_1B-570-2019_2019-12-18,1B_570/2019,,,,,,,
06d2e6f2-6f2d-4d6a-9be8-e90b9a92d08d,1027442,CH_BGer_004_4D-71-2019_2019-12-03,4D_71/2019,,,,,,,
069cd5eb-5235-4708-bb31-4272e97522e0,1097856,CH_BGer_009_9C-156-2019_2019-03-14,9C_156/2019,,,,,,,
067846c7-604a-43f8-a000-dc6fc13c61eb,1026714,CH_BGer_005_5A-110-2019_2019-02-06,5A_110/2019,,,,,,,
043971c3-5904-4e6f-8c1d-3e940202e626,1079580,CH_BGer_001_1C-291-2018_2019-07-03,1C_291/2018,,,,,,,
04202394-42aa-445d-8671-2ecd0ccb4986,952000,CH_BGer_001_1B-130-2019_2019-03-21,1B_130/2019,,,,,,,
03ff2810-a454-4a5f-aaf5-016f0ccdae78,1075377,CH_BGer_002_2C-877-2019_2019-10-18,2C_877/2019,,,,,,,
00e54bf3-ab21-43af-8d0e-3c940d83e79f,1114346,CH_BGer_001_1C-417-2017_2019-03-28,1C_417/2017,,,,,,,
0157f27c-00c9-48dd-bb20-373351206c05,1009764,CH_BGer_005_5A-82-2019_2019-02-22,5A_82/2019,,,,,,,
01553b99-7f2c-48f6-a1e8-a75351573d57,1115243,CH_BGer_008_8C-717-2019_2019-11-08,8C_717/2019,,,,,,,
014ceb81-cbfa-459a-832a-81345b7fc8b3,953064,CH_BGer_001_1C-592-2018_2019-06-27,1C_592/2018,,,,,,,
013b1e47-6f3b-4da5-86e7-f9d4298b4ec1,984906,CH_BGer_009_9C-634-2018_2019-01-14,9C_634/2018,,,,,,,
01286fd7-cc1e-4fd9-9aa8-491dbf7fb763,1013428,CH_BGer_001_1B-357-2019_2019-11-06,1B_357/2019,,,,,,,
01248418-5650-459f-96c6-539a46921698,968967,CH_BGer_005_5A-590-2018_2019-02-19,5A_590/2018,,,,,,,
01104c22-9fa2-48e7-9148-71bc71c587fc,982134,CH_BGer_011_6B-828-2019_2019-11-05,6B_828/2019,,,,,,,
00ffc15b-4878-434a-aef1-f56e3b724a19,992290,CH_BGer_011_6B-1090-2018_2019-01-17,6B_1090/2018,,,,,,,
00ef1a7b-6119-4507-a682-de43b1dd8057,978126,CH_BGer_005_5D-166-2019_2019-08-23,5D_166/2019,,,,,,,
00c98762-fb8c-4a8b-a7cc-943803e90855,1090172,CH_BGer_001_1C-483-2018_2019-05-13,1C_483/2018,,,,,,,
016e4c6a-6a59-4e14-a909-604ee868c1a2,1108390,CH_BGer_011_6B-559-2019_2019-06-06,6B_559/2019,,,,,,,
00c3af7c-ac99-49a3-babc-08f646951b87,1084074,CH_BGer_006_6B-448-2018_2019-01-09,6B_448/2018,,,,,,,
00b7f7b0-ba3b-4e52-8620-869fe57dd91d,1024010,CH_BGer_002_2D-31-2018_2019-02-01,2D_31/2018,,,,,,,
00b5f61e-5132-4ec1-8a7e-5b24c1cbbc40,1042287,CH_BGer_005_5A-395-2019_2019-12-16,5A_395/2019,,,,,,,
00934280-2389-4009-b1d2-b0d40c540197,981263,CH_BGer_006_6B-671-2019_2019-08-21,6B_671/2019,,,,,,,
00911115-2239-401a-9ed9-ee0d26b2289a,1021194,CH_BGer_011_6B-466-2019_2019-09-17,6B_466/2019,,,,,,,
